imdb_url,title,year,runtime,genre,rating,votes,plot
https://www.imdb.com/title/tt7368100/,A day in the life of kanchi,2016,,"Documentary, Short",,,A one minute portrait of actress Kanchi's one day of her life who is living in Nepal with her daughter just 7 years while her husband works hard in abroad.
https://www.imdb.com/title/tt9296120/,The Eternal Journey,2016,15 min,Short,,,This film chronicles ananta yatra (eternal journey) of and old woman who meets sudden demise in the 2015 AD Nepal Earthquake towards her salvation.
https://www.imdb.com/title/tt7480138/,U Got Me,2017,3 min,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt4485966/,Talking to the Air: Horses of the Last Forbidden Kingdom,2014,58 min,"Documentary, Adventure, History",,,"On a tenuous border with China, the vanishing medieval culture of Mustang is where a man's wealth is measured in horses and riding is as elemental as breathing. TALKING TO THE AIR tells the story of the ascent of civilization in the high Himalaya and turns a lens on issues of globalization, fragile border politics and the precarious future for the horse in this remarkable region."
https://www.imdb.com/title/tt0304388/,Maya Ko Saino,2001,,,,,Add a Plot
https://www.imdb.com/title/tt2011075/,Journey Beyond the Himalayas,2009,25 min,"Documentary, Short",,,"Two Columbus (Journalist Prabesh Subedi and Artist Manoj Gajurel) crossed through the innumerable mountains, terraces and hillocks to reach the outlandish land and people of Mustang. The ...                See full synopsis »"
https://www.imdb.com/title/tt6967054/,Madhesi,2017,27 min,"Documentary, Short",,,Two mens' journeys to save south Nepal.
https://www.imdb.com/title/tt1519643/,In Search of the Riyal,2009,85 min,Documentary,,,"A prospective of the Nepal immigrants leaving for the Gulf in order to earn some riyals (Iranian currency). With a quarter of the family members gone to work as cheap laborers, Nepal seems to have lost its self-sufficiency. From a family finance supported by money sent by a young son or husband from abroad to a society without any other means of income, there seems to be no way of knowing where the problem begins and ends. The only thing we can do is revisit the present situation of immigration, which is a result of a vicious cycle of individual danger, pain, agitation, fear, and repeated migration. It's not easy for the naive citizens of Nepal who grew up in a feudal agricultural society to delve into the capitalistic economy. What if the agency that introduced foreign employers is a fraud? What if their wage is delayed? What happens to a family without its head for years? What if the money from foreign lands is gone again? Not knowing what will happen next, the citizens of Nepal live another day chasing after the mirage of foreign laborers. Can they really find riyal?"
https://www.imdb.com/title/tt9517300/,Aastha,,,Drama,,,Add a Plot
https://www.imdb.com/title/tt2137392/,The Sound of One Leg Dancing,2011,30 min,"Documentary, Short, Drama",,,"In a desperate search for happiness, a one-legged seventeen year old girl from a very poor home walks into a surreal TV stage to compete in a glamorous dance program. She believes winning will help her overcome a traumatic childhood in which her parents kept her hidden indoors and the society laughed at her for being a sinner in a previous life."
https://www.imdb.com/title/tt0315251/,Bakshis,2002,,,9,5,Add a Plot
https://www.imdb.com/title/tt5187396/,Pralobhan,2015,7 min,"Short, Drama",8.1,9,"It is a story of a girl who has lost her entire family in the massive earthquake of 12 Baisakh, 2072, who becomes a victim of women trafficking,"
https://www.imdb.com/title/tt0392407/,Mamaghar,2002,,"Action, Drama",,,"A woman raises her son with his uncle, when she is forced to leave her home after her mother-in-law's death."
https://www.imdb.com/title/tt6566950/,Life on the Road Nepal,2017,30 min,"Documentary, Short, Adventure",,,A drive through some of the most beautiful sceneries of Nepal after the 2015 Earthquake.
https://www.imdb.com/title/tt5337940/,Daughters of Everest,2006,56 min,Documentary,,,"DAUGHTERS OF EVEREST brings a unique flavor to the familiar story of the attempt to climb Mount Everest. In 2000, the first-ever expedition of Sherpa women to climb Everest was organized. This captivating documentary gives a close-up account of the expedition. To the Sherpa people, the ethnic group legendary for their unmatched skill in mountaineering, the mountain is a holy place. Mount Everest is ""Chomolongma"" - Mother Goddess of the Universe. Ironically, Sherpa women have long been discouraged from climbing the powerful and daunting Everest, relegated instead to more traditional roles as homemakers or into support roles in the prestigious climbing industry of Nepal. The documentary follows the five diverse, charismatic women chosen for this historic expedition. Told from a woman's perspective rarely seen on Everest or off, the film is a dramatic, inspiring Everest story and an absorbing portrait of the Sherpa community."
https://www.imdb.com/title/tt0325044/,Baimani,2001,,,,,Add a Plot
https://www.imdb.com/title/tt9424474/,Talk of the town USA,2015,30 min,Talk-Show,,,Add a Plot
https://www.imdb.com/title/tt4912546/,Denied: A Life Confined,2013,22 min,"Documentary, Short",,,"For many disabled and other marginalized populations, economic and educational barriers are significant and access to services and a life with dignity is a struggle. This documentary is a portrait of a severely disabled young man in Nepal, whose world is confined to one room but whose daily life is sustained by his family's love and care."
https://www.imdb.com/title/tt0326200/,The Spirit Doesn't Come Anymore,1997,38 min,"Documentary, Short",,,Add a Plot
https://www.imdb.com/title/tt4088962/,Scaling the Mountain,2014,10 min,"Documentary, Short",,,Add a Plot
https://www.imdb.com/title/tt2789538/,Yesarinai Aaru Phulchha,2011,28 min,"Animation, Short, Family",,,The war between the Gov and the Maoists rebels ran for ten years in Nepal. In the film we are trying to include the feelings of a mother who has lost her son.
https://www.imdb.com/title/tt8946618/,Festival of Tihar,2018,26 min,"Documentary, Short, History",,,"A spiritual journey of Nepal. Festivals of Tihar is a five-day Hindu festival reverence to the Gods, the bonding between animals and Humans; hence each day Crows, Dogs, Cows, Oxen and Brothers are worshipped."
https://www.imdb.com/title/tt0304266/,Ke Bho Lau Na Ni,2001,,,7.3,6,Add a Plot
https://www.imdb.com/title/tt4899194/,Samaya Ra Paristhiti,2014,6 min,Short,7.3,6,How often do we come to terms with ourselves? How often do we find time to stand and stare for a while? Do we even breathe a sigh of relief? How often have we asked ourselves if we really are happy? Is what you are doing what you always wanted to do? Do you notice the humming of birds anymore? Do you notice the cool breeze of wind kissing your cheeks as you walk by? Do you feel the selfless emotions anymore? Do you ever feel this that you are not being yourself but somebody you are ought to be? Do you live between the moments or are they the moments that handcuff you the way they want you to live? Are you happy with the countless compromised you make with your soul everyday? Do you realize how the time is slipping by and you and I are dancing to the the tunes of circumstances? Samaya Ra Paristhiti is all about this.
https://www.imdb.com/title/tt0325976/,Pijanda,2002,,,,,Add a Plot
https://www.imdb.com/title/tt7056054/,Eve Teasing,2015,2 min,Short,,,Add a Plot
https://www.imdb.com/title/tt6235692/,Palla Ghar Ko Jhyal Ma,2003,,"Short, Musical",,,Add a Plot
https://www.imdb.com/title/tt0315241/,Baacha Bandhan,2002,,,,,Add a Plot
https://www.imdb.com/title/tt8657794/,Rolpa Rog,2016,,Drama,,,Add a Plot
https://www.imdb.com/title/tt5178620/,Riingata,2015,117 min,"Documentary, Drama",8.4,7,"Set in Northern Nepal, during the climax of the civil war that consumed thousands of lives and caused an unprecedented loss and damage to property,"
https://www.imdb.com/title/tt8748780/,Nepal Talent Hunt,2018,60 min,Reality-TV,,,Add a Plot
https://www.imdb.com/title/tt4823898/,The Blessing,2015,15 min,"Short, Action, Adventure",,,Add a Plot
https://www.imdb.com/title/tt3208986/,Suruwaat: Euta Naya Jiwan,2012,,Drama,,,Add a Plot
https://www.imdb.com/title/tt7224346/,Memory,2017,12 min,"Short, Drama",,,PRAKASH lonely unmarried boy visits different places to get rid off the memory .
https://www.imdb.com/title/tt6280380/,Gaun Ramililo,2006,,"Short, Musical",,,Add a Plot
https://www.imdb.com/title/tt6972418/,Bhatbhate,2016,13 min,Short,,,Add a Plot
https://www.imdb.com/title/tt4492350/,Moving Mountains,2015,,"Documentary, Short",,,Moving Mountains draws on experiences of Kathmandu's catastrophic 1934 quake to highlight the seismic threat to the city and explain what people can do to prepare.
https://www.imdb.com/title/tt8165420/,Dui Kinara,2003,,"Drama, Romance",,,Add a Plot
https://www.imdb.com/title/tt0301653/,Nata Ragat Ko,1999,,,7.8,9,Add a Plot
https://www.imdb.com/title/tt8274150/,The Lost Locket,2018,5 min,"Short, Thriller",,,"Each night a girl wakes up to a mysterious dream. When she goes on a journey find the answers for her dreams, she finds out it had been a trap set for her."
https://www.imdb.com/title/tt4810692/,The Last Evening on Earth,2015,3 min,"Short, Drama, Sci-Fi",6.5,6,A man who is back from space visits his grand daughter before dying.
https://www.imdb.com/title/tt0301804/,Sannani,1994,,,,,Add a Plot
https://www.imdb.com/title/tt0301919/,Tapasya,1991,,,,,Add a Plot
https://www.imdb.com/title/tt5885306/,Gyalmu's House,2016,18 min,Documentary,,,"A woman of great courage, humour and dignity rebuilds her life high in the mountains after an earthquake of terrible power devastated Nepal's Langtang Valley."
https://www.imdb.com/title/tt8470680/,Rajamati,1995,,Drama,,,Add a Plot
https://www.imdb.com/title/tt7025336/,Hiccups,2017,14 min,"Short, Drama",,,Sarala must face herself in the mirror when she falls in love with a thief.
https://www.imdb.com/title/tt7744962/,The Great Mukhiya,2017,13 min,"Short, Comedy",,,An uptight head of a village has to hunt down a ferocious wild boar to pose for the first ever photograph in his tyrannical lineage.
https://www.imdb.com/title/tt10800502/,Idiosyncratic,2019,12 min,Short,,,"A man with an absurd behavior tries to overcome his past. His desire to move on is trapped despite his efforts. Relentlessly, he accepts that his existence in this world is worthless."
https://www.imdb.com/title/tt7055880/,"Sex, Partying & Peer Pressure",2015,2 min,"Short, Drama, Family",,,Add a Plot
https://www.imdb.com/title/tt7350824/,Gold in the Ashes,2017,17 min,"Documentary, Short",,,"A Nepalese hospice doctor at a Hindu, open-air cremation site in Kathmandu, struggles to make sense of life and death in the moments surrounding the devastating 2015 earthquake."
https://www.imdb.com/title/tt2573092/,Child Centre Out of School Program,2005,13 min,"Documentary, Short",,,Add a Plot
https://www.imdb.com/title/tt5156216/,Chungi (Colours Of Life),2015,2 min,"Short, Biography",,,Various colours involved in daily life portrayed through a child's play.
https://www.imdb.com/title/tt6957432/,Purpose of Living,,,Short,,,A Story about a girl who is depressed about her daily life and surrounding which leads her to think suicide is the only key for freedom. Can she overcome her depression or will it end her precious life.
https://www.imdb.com/title/tt0304286/,Khandan,2002,,,8.3,6,"Sudha, who is pregnant, never thought that Gyatri Subedi, her mother-in-law, would hatch such a cruel conspiracy against her just after her newlywed husband Vijaya left for the city. Subsequently, Gyatri, with the help of Manthara, bribes a witch-doctor to declare Sudha a witch."
https://www.imdb.com/title/tt6253340/,Nilo Aakash,2006,,"Short, Musical",,,Add a Plot
https://www.imdb.com/title/tt0315284/,Bhagya Le Jurayo,2002,,,,,Add a Plot
https://www.imdb.com/title/tt7441328/,Euphues,2017,9 min,"Short, Drama",,,A suicide bomber on his mission tries to confront his partner who faces dilemmas about the rightness of their doing.
https://www.imdb.com/title/tt7243914/,Punte Parade,2014,,"Drama, Romance",,,Add a Plot
https://www.imdb.com/title/tt6066922/,Fulai Fulko Mausam Timilai,2016,,Drama,,,Romance between two people which ends up in disaster but end up together at the end.
https://www.imdb.com/title/tt5994746/,Supportive Men,2014,21 min,"Documentary, Family",,,A village in Southern Nepal shows how gender equality can be achieved when men change their behavior and help with housework.
https://www.imdb.com/title/tt0888000/,Alpaviram,2006,,Drama,,,Add a Plot
https://www.imdb.com/title/tt8386480/,Bhor,2018,,Drama,,,Add a Plot
https://www.imdb.com/title/tt1679201/,Heavenly Place Manang,2005,77 min,Documentary,,,"A traveler travels to Manang and explores the wildlife, Throngla pass, lifestyle, ancient monasteries, re- incarnation of a monk after 600 years, different festivals practiced through out the year."
https://www.imdb.com/title/tt2737940/,Sparsa,2012,,"Short, Drama",,,Add a Plot
https://www.imdb.com/title/tt8470756/,Patachara,2009,,Drama,,,Add a Plot
https://www.imdb.com/title/tt7892522/,Silver Bangles,2017,15 min,"Short, Drama",,,"The film is based on unusual relation between a Dalit boy and a Brahamin girl, their struggle to succeed for a new lease of life and post union effort for a baby in the time when the entire community was under the threat from armed insurgency."
https://www.imdb.com/title/tt0304255/,Kaidi,2001,,,,,Add a Plot
https://www.imdb.com/title/tt10395144/,Ko Hola Tyo,2012,,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt7026718/,Crow in the Mist,2017,17 min,Short,,,An old fisherman overcomes his solitude by playing a game with his own reflection as a child in a river bank.
https://www.imdb.com/title/tt7654816/,Disenchanted Cinema,2017,21 min,"Documentary, Short",,,"The film Disenchanted Cinema takes us on a short journey to three remote mountainous villages in Mid-Western Nepal. In these villages, German anthropologist Michael Oppitz shot his legendary ethnographic film Shamans of the Blind Country (1981). A mobile cinema brings the film back to the places where it was shot and gives the new generations an opportunity to revisit their own history through the ''magic'' of cinema. Viewing their own past and present everyday life on the screen, the spectators go through a disenchanting experience."
https://www.imdb.com/title/tt6371168/,Bihani Ko Mirmere,2003,,"Short, Musical",,,Add a Plot
https://www.imdb.com/title/tt8878908/,Misheal pariyar,2018,30 min,Documentary,,,documentary - about my real life
https://www.imdb.com/title/tt4339526/,Aavas,2016,,"Music, Romance",,,Add a Plot
https://www.imdb.com/title/tt2016916/,In the Shadow of Darjeeling,2011,36 min,"Documentary, Short, History",,,"Tells the story of Nepal's modern tea industry and its struggle to define itself on the world stage against the backdrop of its more famous, colonially-nurtured neighbor, Darjeeling. The film follows leading tea producers in Kathmandu as they journey to Hong Kong to showcase their teas along with hundreds of other Asian tea producers at the Hong Kong International Tea Expo. What emerges is a rich story about humble entrepreneurs struggling to crack an international industry - which is symbolic of Nepal's larger struggle to grow economically and compete globally."
https://www.imdb.com/title/tt3213248/,Batuli Ko Chura,2013,,"Short, Drama",,,Add a Plot
https://www.imdb.com/title/tt7055934/,Aaroha: Rising Together,2015,4 min,"Animation, Short, Family",,,"""Equality is also respecting the worth of a life, may it be a man or a woman"" I am a person first ......everything else comes later ""I could be a she or a he But I could definitely be Me"" Respect me for what I am and not who I am I don't want what others have. I don't want more of what others have. I just want what is mine and how much I deserve. It is that simple Women Empowerment is not a start. It should be an outcome of Gender equality."
https://www.imdb.com/title/tt8024952/,Shree 5 Ambare,2014,138 min,"Crime, Drama",,,Ambar (Saugat Malla) and Kali (Keki Adhikari) meet and fell in love in their childhood on street. Ambar is left along in the street when Kali is taken away by a guy. She became a prostitute and lived a comfortable life while Ambar nourished his desire to become a king in the society.
https://www.imdb.com/title/tt7870416/,Peaks of Emotion: The Children of Ocean Nepal,2017,,"Documentary, Short",,,"This short documentary will tell the story of four teenager girls who study at the American Community School in Abu Dhabi, UAE. They have been serving at a Nepalese orphanage for a week every year."
https://www.imdb.com/title/tt8682074/,Chakre,,,"Action, Thriller",,,Add a Plot
https://www.imdb.com/title/tt0325981/,Pirati Aafai Hudon Rahechha,2001,,,,,Add a Plot
https://www.imdb.com/title/tt0301762/,Ragat,1995,,,,,Add a Plot
https://www.imdb.com/title/tt7066744/,Young Torture: Ek Phera Hasana,2014,4 min,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt1781021/,The Price of Childhood,2010,54 min,"Documentary, Biography, Drama",,,"The story of working children in Nepal is a complicated one. It is a story of traditional worlds destroyed by modern forces, of ethnic oppression, of political upheaval, of simple cruelty and remarkable hope. The Price of Childhood seeks to explain this phenomenon through the narratives of those who live with child labor: children, parents, owners, activists, government, scholars, and normal folks we meet along the way. In better understanding the situation from these various perspectives, the film aims to assist in improving the lives of those who suffer."
https://www.imdb.com/title/tt3481444/,"Mani, the Hidden Valley of Happiness at a Crossroads",2013,39 min,"Documentary, History",,,"A first time portrait of the ancient monuments (Mani) in Tsum, the Beyul Kyimolung/Hidden Valley of Happiness Pilgrimage area, in the high Himalayas of Nepal, and the opinions of the Tsum people on the up-coming international motorway development aiming to connect Tibet Autonomous Region of China and India that is a potential threat to the thousand year old monuments, cultural heritage sites and intact traditions."
https://www.imdb.com/title/tt6620274/,Dukha,2003,,Drama,,,Add a Plot
https://www.imdb.com/title/tt2632768/,The Hermit's Tea Party,2012,6 min,"Documentary, Short, Biography",,,"Two Sadhu's, a guru and his disciple, live together on the grounds of the Pashupatinath Temple. The Hermit's Tea Party is a glimpse into their daily routines of their spiritual life, and what they have left behind."
https://www.imdb.com/title/tt7038708/,Lekhirahada,2014,3 min,Short,,,Add a Plot
https://www.imdb.com/title/tt3713506/,The Making of Himalaya DVD Extra,2000,,Short,,,Add a Plot
https://www.imdb.com/title/tt6164792/,Ma Yesto Geet Gauchu,,,Musical,,,Add a Plot
https://www.imdb.com/title/tt1543542/,Mustang Secrets Beyond the Himalayas,2009,90 min,Documentary,8.5,12,"A traveler sets on a journey into the remote mountains of Nepal, to explore Annapurna Region; and learns about the incredibly unique culture, festivals and spiritual traditions of the locals."
https://www.imdb.com/title/tt3249052/,Chokhaunee,2013,20 min,"Short, Drama",,,"It is a tale of indigenous woman, who lacks compassion and care from her husband- leads her to sleep with another guy.She is punished in the name of custom while her husband's negligence and evil eye of another man is culprit."
https://www.imdb.com/title/tt8462102/,Khaacho,2018,,"Short, Drama",8.6,8,"""Khaacho"" is a nepali word defining about the NEED. Need small thing in our daily life makes us great changes.A story of a carpenter helping people just with a Nail and giving happiness and...                See full synopsis »"
https://www.imdb.com/title/tt2573082/,Quality Education Resource,2005,13 min,"Documentary, Short",,,Add a Plot
https://www.imdb.com/title/tt9053786/,Sa Karnali,2006,51 min,Documentary,,,Thinley and Amrit are traders travelling on business. The much older Thinley hands Amrit a 'Company Mala' a necklace of silver coins from colonial India and another lined with the tusks of a musk deer so that the young man may get himself a bride.
https://www.imdb.com/title/tt8374342/,Duniya,2006,,Drama,,,Add a Plot
https://www.imdb.com/title/tt8821304/,Champion,2016,,Game-Show,,,Add a Plot
https://www.imdb.com/title/tt8568334/,Kokh,2017,11 min,"Short, Drama",,,Unmarried sex-worker is suffering from extreme dilemma when she gets redundant pregnancy whether to conceive a baby or not. She fights with her thoughts.
https://www.imdb.com/title/tt8479320/,Premalaya,,,Drama,,,Add a Plot
https://www.imdb.com/title/tt1969973/,Daughters' Destiny,2007,52 min,Documentary,,,"Nepalese women are telling their stories arranged marriages. In the jungle of western Nepal lives Fofo, who is married off at the age of 10 to a man of 20. When Thuli becomes a widow after 10 childbirths she is mocked at by both neighbours and relatives. Savitri did not even know the name of the groom she was marrying and she was not even allowed to see him during the wedding ceremony. Nepalese law does not allow child marriage but the law does not reach girls who have never been to school and are living in areas with no roads. This film shows some of the reasons behind the 40 % guerrilla women in the Nepalese Maoist army."
https://www.imdb.com/title/tt8379858/,Parivartan,1971,,Drama,,,Add a Plot
https://www.imdb.com/title/tt2606322/,The Solitude,2011,6 min,"Short, Biography, Drama",,,"Writer James Woolf tries to find the perfect ending for the novel ""Solitude"" until he realizes his own infinite solitude and the connection of his novel with Virginia Woolf's ""A Room of One's Own."""
https://www.imdb.com/title/tt0314604/,Sahid Gate,2002,,,,,Add a Plot
https://www.imdb.com/title/tt6722128/,Singha Durbar,2015,,Drama,8.9,9,"The futuristic political drama revolves around the story of Nepal's first Female Prime Minister who undergoes various challenges in her quest to establish a governance system of transparency, accountability and collaborative leadership."
https://www.imdb.com/title/tt6900922/,Strike,2017,1 min,"Short, Action, Drama",,,Father with an emergency to reach hospital with blood for the child comes across with strike happening in the town and its consequence.
https://www.imdb.com/title/tt3890556/,Shambhala,2014,13 min,"Short, Drama, Family",,,A young bride in Nepal must face the realities of marriage when her husband returns home from working abroad.
https://www.imdb.com/title/tt0314917/,Yastai Rahecha Jindagi,2002,,,,,Add a Plot
https://www.imdb.com/title/tt8993996/,Akinchn,2018,,"Short, Drama",,,"The movie, beautifully created on the coordination of socio-political reality, has made the main subject of the defective burning social issues like poverty, human discrimination, and child labour and exploitation prevailing in the world. Various politicians have been pushing the youth into wars and conflicts attracting them just for their personal prestige for ages; they have been ruling over the weak ones with consolation of liberty and sovereignty; the movie comes into a conclusion that the entire administrative system of the world has been unsuccessful to establish a society free of poverty, inequality and exploitation carrying a load of weapons on the back and delivering sweet lectures for peace."
https://www.imdb.com/title/tt5807300/,"Foundation for Hope: Year One of Relief, Recovery and Reconstruction in Nepal",2016,29 min,"Documentary, Short",,,"The documentary showcases the personal stories, in their own words, of a few of the millions of Nepalis that were affected by the earthquake of April 2015 and the feats of extraordinary courage, grace, and resilience of the Nepali people as a whole."
https://www.imdb.com/title/tt7320270/,Hotel Elam,2017,38 min,"Short, Drama",,,"Tall pine trees, ups and downs of hills, snake like curve of roads and a small tin-thatched hotel at a corner, welcomes any passer by. The middle-aged owner is a lonely dignified lady who is strong as pine trees and knows her business well keeping all curious eyes at a distance. A soft speaking gentle bank manager covers almost fifty kilometers from planes to hills daily. A nature lover, workaholic, the long distance offers him a rescue from his mundane job and loneliness. One day both the characters face each other in a traumatic situation where humanity wins but the fatal accident actually changes both lives leaving the lady in an illusive reality."
https://www.imdb.com/title/tt1412713/,Eviction,2006,,Short,,,Add a Plot
https://www.imdb.com/title/tt7901816/,Rog,2012,,"Short, Drama",,,"Prateek is 20, but he will be soon dying because of AIDS. When he's running away from everything, he suddenly bumps into Shristi, a young photographer who is in love with him. It's up to Prateek to choose between love over death or vice versa."
https://www.imdb.com/title/tt0313240/,BabuSaheb,2002,,,,,Add a Plot
https://www.imdb.com/title/tt9244796/,Namari Baanchey,2018,7 min,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt3902700/,Ghar Desh,2013,,"Short, Drama",,,Add a Plot
https://www.imdb.com/title/tt10127176/,Dependent Life,2019,19 min,"Documentary, Short",,,Add a Plot
https://www.imdb.com/title/tt0315285/,Bhai Tika,2002,,,,,Add a Plot
https://www.imdb.com/title/tt4662938/,Kathmandu Nepal Durbar,2015,3 min,"Documentary, Short",,,Add a Plot
https://www.imdb.com/title/tt0888008/,Cheli Beti,1989,,Drama,,,The story of Nepali women sold into prostitution in Indian cities and the challenges they face in reintegrating back into society upon returning home.
https://www.imdb.com/title/tt0326133/,Shadhyantra,2002,,,,,Add a Plot
https://www.imdb.com/title/tt7066810/,Bibash,2014,10 min,"Short, Drama, Family",,,Add a Plot
https://www.imdb.com/title/tt6044190/,Chha Ekan Chha,2014,,"Comedy, Drama",5.9,16,"A girl is looking for a boy to get married. In course of time, she dates six boys. Who will she choose among the six?"
https://www.imdb.com/title/tt7044704/,Rage: Aakrosh,2015,9 min,"Short, Drama",,,AAKROSH (RAGE) follows the story of a single woman struggling to seek justice from the authorities for the road expansion. The Movie questions the state's existing laws and regulations regarding property rights.
https://www.imdb.com/title/tt5050372/,The Path to Fool's Paradise,2017,,"Short, Drama, Romance",,,Add a Plot
https://www.imdb.com/title/tt2706606/,Kagaj,2012,5 min,"Short, Adventure, Drama",,,"When one really wants to do something its not IMPOSSIBLE. A compelling story of how a small action can lead to bigger changes in life of not one but the lives of many. If one really know the value and importance of education, one can find it anywhere. Even in trash. A single soul carrying the hopes of many can educate the world."
https://www.imdb.com/title/tt7055940/,Hope Remains,2014,1 min,Short,,,Add a Plot
https://www.imdb.com/title/tt8747152/,Durgamandu,2017,,Documentary,,,Add a Plot
https://www.imdb.com/title/tt4081476/,Prem Apradha,2014,10 min,"Short, Drama",,,Love is a crime in a remote cultural bound tribe of Nepal. As of if some one did commit it their parents have to pay for it.
https://www.imdb.com/title/tt8774178/,Janayuddha,2008,,Drama,,,Add a Plot
https://www.imdb.com/title/tt7678588/,Jun Hau Timi Phool Hau Timi,2018,,"Short, Music",,,Add a Plot
https://www.imdb.com/title/tt4911918/,Secreat tree: The Birth of Buddha,2009,25 min,"Documentary, Short, History",,,This Documentry film is whole life histry of Lord Buddha.
https://www.imdb.com/title/tt0303935/,Dulahi,2001,,,,,Add a Plot
https://www.imdb.com/title/tt2830558/,Khel,2013,11 min,"Documentary, Short",,,Add a Plot
https://www.imdb.com/title/tt0315194/,Anjuli,2002,,,,,Add a Plot
https://www.imdb.com/title/tt8821328/,Love U Man,2012,,Drama,,,A unique love story film in Nepali cinema history.
https://www.imdb.com/title/tt0301584/,Mahadevi,1993,,,,,Add a Plot
https://www.imdb.com/title/tt6774938/,Aago 2,2015,,Drama,,,Add a Plot
https://www.imdb.com/title/tt8736814/,Kumva Karan,2018,,Drama,,,Add a Plot
https://www.imdb.com/title/tt6993952/,Naya Jhul,2016,,"Short, Drama",,,"A story of a rebel; Ritu, Passionately in love with Sanjaya, until an incident that swerves her mode of life in a different direction, totally changing her attitude and perspective towards Life, Love, and Relationship."
https://www.imdb.com/title/tt5056192/,The Moon,2015,8 min,"Short, Drama",,,What can you buy? What can you sell?
https://www.imdb.com/title/tt2713292/,Khushi,2011,,"Short, Family",,,A young boy runs away from home because he failed his exams.
https://www.imdb.com/title/tt7807076/,Omitted Project,2017,15 min,"Short, Drama",,,A lady whose occupation is midwifery but she doesn't have her own baby . at the end of her life change another direction.
https://www.imdb.com/title/tt4019648/,Dui Duna Pannch,2012,130 min,Comedy,,,Add a Plot
https://www.imdb.com/title/tt2573070/,Children as Partners in Girl's Education,2005,11 min,"Documentary, Short",,,Add a Plot
https://www.imdb.com/title/tt9491498/,Life is Just a File,2015,,"Animation, Short",,,Add a Plot
https://www.imdb.com/title/tt2715384/,Bigu,2010,20 min,"Documentary, Short",,,Add a Plot
https://www.imdb.com/title/tt7038982/,A Drop of Hope,2011,,"Short, Drama",,,Add a Plot
https://www.imdb.com/title/tt8883024/,La Sorry,2016,,Action,,,Add a Plot
https://www.imdb.com/title/tt5337948/,Schools in the Crossfire,2006,52 min,Documentary,,,Add a Plot
https://www.imdb.com/title/tt8688026/,Birano Mayo,2016,,Drama,,,Add a Plot
https://www.imdb.com/title/tt2450050/,Hearts in the Himalayas,2012,22 min,"Documentary, Short, Adventure",,,"Of the 30,000 humanitarian organizations operating in Nepal, there is one that stands above the rest. From award-winning humanitarian journalist Debi Lang comes Hearts In The Himalayas, a documentary about the extraordinary efforts of Himalayan HealthCare. Only the most dedicated volunteers endure treacherous conditions and rugged terrain that take them into the Ganesh Himal region of the Himalayan mountain range in order to bring much needed care to the remote villages this Nepalese non-governmental agency serves. Co-founder Anil Parajuli leads an international medical team on an Everest-size expedition through the stunning beauty of the foothills of the Himalayas which mask the harsh reality of daily life for the villagers. It is a humanitarian adventure you soon won't forget."
https://www.imdb.com/title/tt7058464/,If Men Had Periods: Purushpad,2017,1 min,Short,,,Every woman and girl in Nepal deserves the right to manage their period in a safe and dignified way. Support our #PeriodPower campaign and tell the Nepal Government what you want to see in the new menstrual hygiene action plan.
https://www.imdb.com/title/tt6711580/,The Faaadi Guys Show,2017,,Comedy,8.7,7,"The incredible series of Comedy Musical Videos Featuring BiV1, Where new funny, hilarious ideas are visualized in every episodes - now running to web."
https://www.imdb.com/title/tt7066608/,Nepal Music Festival 2014,2014,,Talk-Show,,,Add a Plot
https://www.imdb.com/title/tt6179924/,Untitled Buddha Film in Nepal,,,"Short, Drama",,,"Nothing is permanent, not even for the enlightened one."
https://www.imdb.com/title/tt7702298/,Mission Rebuild Nepal Stories,2016,11 min,"Documentary, Short",,,Add a Plot
https://www.imdb.com/title/tt6474618/,Queen of the Himalayas,,100 min,Thriller,,,"A pleasant and fascinating journey of lonely, Heartbroken British woman to the Himalayas ends into kill or get killed war."
https://www.imdb.com/title/tt10921182/,Adhyaya,2013,,Drama,,,Add a Plot
https://www.imdb.com/title/tt6371116/,Asamajhdari,2016,47 min,Family,,,"When a young couple meet for the first time before their wedding day they share their hopes and aspirations for their upcoming marriage and promise to support each other's dreams come what may. However, their life together takes an unexpected turn as the all too common reality of community expectations, peer pressure and family pressures set in. How should they respond? We first see the couple listening to those around them rather than to each other. They argue more and the distance and suspicions between them grow, until the shocking climax of the film shows just how wrong things can go between a husband and a wife. Take two, the film rewinds and this time the couple stay united despite the same pressures from friends and family. This time there is no shocking climax, at each juncture the couple try to talk and listen to each other and as a result are happier and their marriage is stronger. By showing how two approaches towards the daily pressures faced by a married couple can have such dramatically different consequences, the film asks audiences to reflect on their role in the success of their own marriage. Can happiness & mutual understanding between husband and wife rest in our own hands?"
https://www.imdb.com/title/tt3175576/,The Message,2013,,"Short, Action",,,"A story of a British Soldier from the war zone where he expresses the pain, the emotions, the love etc etc, but something happens."
